Scopus Source ID,Title,CiteScore,Percentile,"Citation
Count","Scholarly
Output","Percent
Cited",SNIP,SJR,RANK,"Rank
Out Of",Publisher,Type,Open Access,Scopus ASJC Code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Scopus Source ID.1,Print ISSN,E-ISSN
17964,International Journal of Communication Systems,1.68,56,1088,646,60,0.721,0.277,120,272,John Wiley and Sons Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/17964,10745351,10991131
18000156707,Security and Communication Networks,1.81,59,1783,987,59,0.862,0.311,112,272,John Wiley and Sons Inc.,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/18000156707,19390122,
18202,Eurasip Journal on Wireless Communications and Networking,1.97,63,1512,768,62,1.046,0.316,99,272,Springer Open,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/18202,16871472,16871499
18232,Journal of Computer-Mediated Communication,7.41,95,674,91,92,3.018,3.311,12,272,Wiley-Blackwell,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/18232,10836101,
18300156728,IEEE Transactions on Services Computing,6.24,94,1453,233,86,3.073,0.973,16,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/18300156728,19391374,
18400156714,Journal of Web Engineering,1.61,54,114,71,61,2.849,0.221,125,272,River Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/18400156714,15409589,
18800156711,Advances in Mathematics of Communications,0.94,35,149,158,39,0.971,0.619,176,272,American Institute of Mathematical Sciences,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/18800156711,19305346,19305338
18902,IEEE Journal on Selected Areas in Communications,10.91,98,8074,740,92,3.311,2.294,5,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/18902,7338716,
18936,IEICE Transactions on Communications,1.03,39,824,800,35,0.691,0.225,166,272,"Maruzen Co., Ltd/Maruzen Kabushikikaisha",Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/18936,9168516,
19266,International Journal of Computer Applications in Technology,1.5,49,318,212,58,0.887,0.249,137,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19266,9528091,
19270,International Journal of Software Engineering and Knowledge Engineering,0.79,29,177,223,41,0.704,0.184,193,272,World Scientific Publishing Co. Pte Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19270,2181940,
19300157106,International Journal of Internet Manufacturing and Services,0.23,4,5,22,14,0.104,0.115,260,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19300157106,17516048,17516056
19400156805,International Journal of Information and Computer Security,0.5,16,27,54,33,0.588,0.144,225,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19400156805,17441765,17441773
19421,Journal of Technology in Human Services,0.82,31,53,65,40,0.368,0.289,187,272,Routledge,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19421,15228835,15228991
19513,International Journal of Network Management,1.86,59,188,101,61,0.806,0.26,110,272,John Wiley and Sons Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/19513,10557148,10991190
19515,International Journal of Wireless Information Networks,1.45,48,152,105,56,0.593,0.218,139,272,Springer New York,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19515,10689605,
19600156814,Cryptography and Communications,1.31,44,128,98,55,1.268,0.547,151,272,Springer Publishing Company,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19600156814,19362447,19362455
19600166316,Journal of Internet Services and Applications,3.24,79,178,55,73,1.544,0.397,56,272,Springer London,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/19600166316,18674828,18690238
19700174653,Mobile Information Systems,1.59,53,902,569,59,0.73,0.266,126,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/19700174653,1574017X,
19700174753,Nano Communication Networks,2.47,72,200,81,62,0.818,0.357,74,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/19700174753,18787789,
19700174917,International Journal of Telemedicine and Applications,2.79,77,92,33,61,1.364,0.268,61,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/19700174917,16876415,16876423
19700177325,China Communications,2.2,68,1619,736,62,0.898,0.339,85,272,China Institute of Communication,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/19700177325,16735447,
19700186821,International Journal of Web Based Communities,0.84,31,57,68,41,0.415,0.206,186,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19700186821,14778394,17418216
19700186844,International Journal of Mobile Computing and Multimedia Communications,0.43,13,15,35,29,0.344,0.121,236,272,IGI Global Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19700186844,19379412,19379404
19700186848,International Journal of Grid and High Performance Computing,1.26,43,92,73,66,0.324,0.169,154,272,IGI Global Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19700186848,19380259,19380267
19700188800,Electronics and Communications in Japan,0.28,7,82,291,19,0.169,0.187,251,272,Wiley-Blackwell,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19700188800,19429533,
19700201695,Vascular Cell,3.29,80,56,17,71,1.005,1.118,54,272,BioMed Central Ltd.,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/19700201695,2045824X,
19900188004,Observatorio,0.3,8,41,136,23,0.286,0.186,248,272,OberCom - Observatorio da Comunicacao,Journal,YES,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19900188004,8748810,16465954
19900192159,International Journal of Sensor Networks,1.26,43,287,228,47,0.532,0.269,154,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19900192159,17481279,17481287
19900195075,International Journal of Communication Networks and Information Security,1.44,48,138,96,66,1.215,0.232,141,272,"Institute of Information Technology, Kohat University of Science and Technology",Journal,YES,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19900195075,20760930,2073607X
20000195009,International Journal of Electronics and Telecommunications,0.79,29,135,171,41,0.592,0.193,193,272,"Polish Academy of Sciences, Committee of Electronics and Telecommunications",Journal,YES,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/20000195009,20818491,23001933
200147134,First Monday,1.67,55,488,293,55,0.973,0.579,121,272,First Monday,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/200147134,13960466,
20300195016,"Transactions on Electrical Engineering, Electronics, and Communications",0.26,5,10,39,21,0.202,0.118,256,272,"Electrical Engineering/Electronics, Computer, Communications and Information Technology Association (ECTI)",Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/20300195016,16859545,
20896,Telematics and Informatics,4.94,89,1644,333,85,1.82,1.206,28,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/20896,7365853,
21100198205,International Journal of Communication Networks and Distributed Systems,0.81,30,105,130,44,0.498,0.179,190,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100198205,17543916,17543924
21100198552,International Journal of Applied Cryptography,0.31,9,4,13,31,0.265,0.122,247,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100198552,17530563,17530571
21100199333,"Groups, Complexity, Cryptology",0.8,29,37,46,46,1.061,0.368,192,272,Walter de Gruyter GmbH,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100199333,18671144,18696104
21100200660,International Journal of Web Information Systems,0.96,36,72,75,48,0.477,0.216,174,272,Emerald Group Publishing Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100200660,17440084,
21100203114,Journal of Computer Networks and Communications,1.53,50,107,70,64,0.601,0.195,135,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100203114,20907141,2090715X
21100217227,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,0.82,31,33,40,48,0.409,0.166,187,272,Springer International Publishing AG,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100217227,22286179,
21100220476,International Journal of Work Innovation,0.19,2,6,31,16,0.179,0.137,264,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100220476,20439032,20439040
21100223333,International Journal of Distributed Systems and Technologies,1.12,39,57,51,49,1.149,0.268,164,272,IGI Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100223333,19473532,
21100229111,Journal of Telecommunications and Information Technology,0.6,19,83,139,32,0.402,0.147,220,272,National Institute of Telecommunications,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100229111,15094553,18998852
21100235616,IEEE Transactions on Neural Networks and Learning Systems,12.16,99,9306,765,94,4.062,3.658,1,272,IEEE Computational Intelligence Society,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100235616,2162237X,
21100237436,Journal of Information and Knowledge Management,0.7,26,86,123,46,0.429,0.192,199,272,World Scientific Publishing Co.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100237436,2196492,17936926
21100241782,Ibersid,0.14,2,7,50,12,0.12,0.105,267,272,Universidad de Zaragoza,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100241782,18880967,
21100242240,International Journal of Internet Technology and Secured Transactions,0.69,25,27,39,41,0.429,0.134,202,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100242240,1748569X,17485703
21100242617,"Journal of Information, Communication and Ethics in Society",0.61,20,52,85,42,0.245,0.163,217,272,Emerald Group Publishing Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100242617,1477996X,
21100242828,"Revista de Direito, Estado e Telecomunicacoes",0.11,1,3,27,7,0.448,0.146,269,272,Universidade de Brasilia,Journal,YES,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100242828,19849729,
21100262490,"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",2.57,74,157,61,77,1.727,0.422,71,272,Innovative Information Science & Technology Research Group (ISYOU),Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100262490,20935374,20935382
21100266502,Journal of Cryptographic Engineering,1.96,63,139,71,66,1.184,0.359,100,272,Springer Science + Business Media,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100266502,21908508,21908516
21100269620,Semantic Web,5.84,92,753,129,79,4.754,1.753,22,272,IOS Press,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100269620,15700844,22104968
21100285028,IEEE Transactions on Human-Machine Systems,4.56,87,1217,267,84,2.168,0.842,35,272,"IEEE Systems, Man, and Cybernetics Society",Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100285028,21682291,
21100285411,International Conference on Geoinformatics,0.1,0,25,245,9,0.071,0.107,270,272,International Association of Chinese Professionals in Geographic Information Sciences,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100285411,2161024X,
21100307484,Journal of the Association for Information Science and Technology,3.68,82,2354,640,77,1.97,1.443,48,272,John Wiley and Sons Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100307484,23301643,
21100316001,Journal of Biomedical Semantics,1.92,62,304,158,73,1.14,0.917,103,272,BioMed Central Ltd.,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100316001,,20411480
21100331506,International Journal on Communications Antenna and Propagation,1.26,43,242,192,59,0.745,0.3,154,272,Praise Worthy Prize S.r.l,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100331506,20395086,
21100332403,Journal of Information Security and Applications,3.17,78,476,150,68,1.567,0.387,58,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100332403,22142126,22142134
21100338350,IEEE Internet of Things Journal,11.33,99,4568,403,91,3.874,1.396,2,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338350,23274662,
21100338351,IEEE Transactions on Cloud Computing,5.62,90,703,125,91,2.63,0.921,25,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338351,21687161,
21100358105,IEEE Transactions on Control of Network Systems,5.8,91,911,157,82,2.241,2.098,23,272,IEEE CONTROL SYSTEMS SOCIETY,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100358105,23255870,
21100372437,IEEE Transactions on Network Science and Engineering,2.58,74,152,59,76,1.207,0.704,69,272,IEEE Computer Society,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100372437,23274697,
21100383744,Journal of Cloud Computing,3.25,79,244,75,71,1.503,0.353,55,272,Springer Science + Business Media,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100383744,,2192113X
21100394100,IET Networks,2.27,69,207,91,58,0.928,0.369,83,272,Institution of Engineering and Technology,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100394100,,20474962
21100394784,International Journal of Interactive Mobile Technologies,1.28,44,214,167,46,0.776,0.22,152,272,Kassel University Press GmbH,Journal,YES,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100394784,,18657923
21100395701,Journal of Complex Networks,2.05,66,205,100,61,1.145,0.608,91,272,Oxford University Press,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100395701,20511310,20511329
21100396293,International Journal of Electronic Finance,0.62,20,8,13,38,0.061,0.179,216,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100396293,17460069,17460077
