Scopus Source ID,Subject Area,Index,Publisher,Percentile,Frequency,Open Access,Review Time
21100818722,Computer Vision and Pattern Recognition,Scopus,Others,40,Monthly,YES,18 weeks
21100826268,Computer Vision and Pattern Recognition,Scopus,Others,5,Monthly,YES,18 weeks
21100856541,Computer Vision and Pattern Recognition,Scopus,Springer,74,Annually,YES,4 weeks
21100863714,Computer Vision and Pattern Recognition,Scopus,Others,25,Monthly,NO,18 weeks
21100869486,Computer Vision and Pattern Recognition,Scopus,Others,55,Bi-monthly,YES,12 weeks
21100890645,Computer Vision and Pattern Recognition,Scopus,Others,31,Quarterly,NO,10 weeks
21100900151,Computer Vision and Pattern Recognition,Scopus,Others,46,Annually,NO,4 weeks
21100900379,Computer Vision and Pattern Recognition,Scopus,IEEE,84,Quarterly,NO,10 weeks
23486,Computer Vision and Pattern Recognition,Scopus,Springer,34,Quarterly,NO,10 weeks
23607,Computer Vision and Pattern Recognition,Scopus,Elsevier,78,Quarterly,NO,10 weeks
23671,Computer Vision and Pattern Recognition,Scopus,Elsevier,69,Monthly,NO,18 weeks
24161,Computer Vision and Pattern Recognition,Scopus,Others,83,Quarterly,NO,10 weeks
24254,Computer Vision and Pattern Recognition,Scopus,IEEE,98,Annually,NO,4 weeks
24306,Computer Vision and Pattern Recognition,Scopus,Elsevier,71,Quarterly,NO,10 weeks
24310,Computer Vision and Pattern Recognition,Scopus,Others,48,Monthly,NO,18 weeks
24822,Computer Vision and Pattern Recognition,Scopus,Springer,54,Bi-annually,NO,6 weeks
24823,Computer Vision and Pattern Recognition,Scopus,Elsevier,91,Monthly,NO,18 weeks
24825,Computer Vision and Pattern Recognition,Scopus,Elsevier,80,Annually,NO,4 weeks
25535,Computer Vision and Pattern Recognition,Scopus,IEEE,86,Quarterly,NO,10 weeks
25548,Computer Vision and Pattern Recognition,Scopus,Elsevier,88,Monthly,NO,18 weeks
25549,Computer Vision and Pattern Recognition,Scopus,Elsevier,76,Bi-monthly,NO,12 weeks
25592,Computer Vision and Pattern Recognition,Scopus,Others,75,Bi-monthly,NO,12 weeks
25644,Computer Vision and Pattern Recognition,Scopus,Others,44,Bi-monthly,NO,12 weeks
25962,Computer Vision and Pattern Recognition,Scopus,Others,28,Bi-annually,NO,6 weeks
26146,Computer Vision and Pattern Recognition,Scopus,Springer,51,Monthly,NO,18 weeks
26802,Computer Vision and Pattern Recognition,Scopus,Springer,45,Bi-annually,NO,6 weeks
28501,Computer Vision and Pattern Recognition,Scopus,Springer,57,Annually,NO,4 weeks
34202,Computer Vision and Pattern Recognition,Scopus,IEEE,36,Bi-annually,NO,6 weeks
35932,Computer Vision and Pattern Recognition,Scopus,Others,59,Bi-monthly,NO,12 weeks
4700151613,Computer Vision and Pattern Recognition,Scopus,Others,50,Bi-monthly,NO,12 weeks
4700152485,Computer Vision and Pattern Recognition,Scopus,Others,33,Annually,NO,4 weeks
4700152490,Computer Vision and Pattern Recognition,Scopus,Springer,65,Annually,NO,4 weeks
5100155078,Computer Vision and Pattern Recognition,Scopus,Others,94,Annually,NO,4 weeks
5400152646,Computer Vision and Pattern Recognition,Scopus,Others,70,Monthly,NO,18 weeks
5800208235,Computer Vision and Pattern Recognition,Scopus,Taylor and Francis,62,Monthly,NO,18 weeks
7000153231,Computer Vision and Pattern Recognition,Scopus,Others,63,Annually,NO,4 weeks
72242,Computer Vision and Pattern Recognition,Scopus,Springer,95,Bi-monthly,NO,12 weeks
87936,Computer Vision and Pattern Recognition,Scopus,Others,14,Annually,NO,4 weeks
10300153313,Hardware and Architecture,Scopus,ACM,47,Annually,NO,4 weeks
11400153333,Hardware and Architecture,Scopus,Springer,31,Bi-monthly,NO,12 weeks
11900154399,Hardware and Architecture,Scopus,Others,33,Quarterly,NO,10 weeks
12000154348,Hardware and Architecture,Scopus,Others,19,Quarterly,NO,10 weeks
12100154406,Hardware and Architecture,Scopus,ACM,62,Bi-annually,NO,6 weeks
12100157172,Hardware and Architecture,Scopus,Inderscience,26,Monthly,NO,18 weeks
12189,Hardware and Architecture,Scopus,Elsevier,81,Quarterly,NO,10 weeks
12262,Hardware and Architecture,Scopus,Springer,54,Bi-monthly,NO,12 weeks
12264,Hardware and Architecture,Scopus,Elsevier,96,Quarterly,NO,10 weeks
12300,Hardware and Architecture,Scopus,IEEE,76,Annually,NO,4 weeks
12305,Hardware and Architecture,Scopus,Elsevier,88,Annually,NO,4 weeks
12398,Hardware and Architecture,Scopus,Elsevier,45,Bi-monthly,NO,12 weeks
12409,Hardware and Architecture,Scopus,Springer,76,Annually,NO,4 weeks
12492,Hardware and Architecture,Scopus,Others,16,Annually,NO,4 weeks
12960,Hardware and Architecture,Scopus,Others,90,Bi-monthly,NO,12 weeks
12984,Hardware and Architecture,Scopus,Springer,70,Annually,NO,4 weeks
13130,Hardware and Architecture,Scopus,Springer,41,Monthly,NO,18 weeks
13184,Hardware and Architecture,Scopus,Elsevier,87,Bi-annually,NO,6 weeks
13581,Hardware and Architecture,Scopus,Others,36,Bi-monthly,NO,12 weeks
13646,Hardware and Architecture,Scopus,Springer,83,Annually,NO,4 weeks
14411,Hardware and Architecture,Scopus,Inderscience,5,Bi-annually,NO,6 weeks
14965,Hardware and Architecture,Scopus,Springer,69,Bi-annually,NO,6 weeks
14966,Hardware and Architecture,Scopus,Elsevier,94,Quarterly,NO,10 weeks
15109,Hardware and Architecture,Scopus,Others,14,Quarterly,NO,10 weeks
15300154801,Hardware and Architecture,Scopus,Springer,57,Annually,YES,4 weeks
15463,Hardware and Architecture,Scopus,IEEE,72,Bi-monthly,NO,12 weeks
15484,Hardware and Architecture,Scopus,Taylor and Francis,15,Bi-annually,NO,6 weeks
15552,Hardware and Architecture,Scopus,Elsevier,42,Bi-annually,NO,6 weeks
15583,Hardware and Architecture,Scopus,Springer,25,Monthly,NO,18 weeks
15657,Hardware and Architecture,Scopus,Inderscience,2,Bi-monthly,NO,12 weeks
15703,Hardware and Architecture,Scopus,Springer,82,Annually,NO,4 weeks
16740,Hardware and Architecture,Scopus,Others,5,Annually,NO,4 weeks
17800156773,Hardware and Architecture,Scopus,Inderscience,9,Bi-annually,NO,6 weeks
17932,Hardware and Architecture,Scopus,Elsevier,45,Bi-annually,NO,6 weeks
18003,Hardware and Architecture,Scopus,Taylor and Francis,47,Annually,NO,4 weeks
18300156728,Hardware and Architecture,Scopus,IEEE,95,Bi-monthly,NO,12 weeks
19268,Hardware and Architecture,Scopus,Others,48,Bi-monthly,NO,12 weeks
19309,Hardware and Architecture,Scopus,Elsevier,89,Monthly,NO,18 weeks
19400156805,Hardware and Architecture,Scopus,Inderscience,8,Bi-annually,NO,6 weeks
19500157056,Hardware and Architecture,Scopus,Inderscience,18,Bi-annually,NO,6 weeks
19515,Hardware and Architecture,Scopus,Springer,43,Bi-monthly,NO,12 weeks
19600166211,Hardware and Architecture,Scopus,Inderscience,4,Quarterly,NO,10 weeks
19700182337,Hardware and Architecture,Scopus,Others,31,Monthly,YES,18 weeks
19700186851,Hardware and Architecture,Scopus,Inderscience,25,Bi-monthly,NO,12 weeks
21100223333,Hardware and Architecture,Scopus,Others,33,Bi-annually,NO,6 weeks
21100286806,Hardware and Architecture,Scopus,IEEE,67,Monthly,NO,18 weeks
21100327713,Hardware and Architecture,Scopus,Others,6,Bi-annually,YES,6 weeks
21100331506,Hardware and Architecture,Scopus,Others,37,Bi-monthly,NO,12 weeks
21100338350,Hardware and Architecture,Scopus,IEEE,99,Monthly,NO,18 weeks
21100338351,Hardware and Architecture,Scopus,IEEE,95,Bi-monthly,NO,12 weeks
21100405702,Hardware and Architecture,Scopus,Springer,57,Bi-monthly,NO,12 weeks
21100409130,Hardware and Architecture,Scopus,Springer,39,Monthly,NO,18 weeks
21100420109,Hardware and Architecture,Scopus,IEEE,87,Annually,NO,4 weeks
21100463939,Hardware and Architecture,Scopus,Others,44,Quarterly,YES,10 weeks
21100781741,Hardware and Architecture,Scopus,Others,23,Bi-annually,NO,6 weeks
21100791292,Hardware and Architecture,Scopus,Springer,97,Bi-monthly,YES,12 weeks
21100792090,Hardware and Architecture,Scopus,Others,92,Bi-monthly,YES,12 weeks
21100799500,Hardware and Architecture,Scopus,Others,28,Bi-monthly,YES,12 weeks
21100806003,Hardware and Architecture,Scopus,Elsevier,93,Bi-monthly,YES,12 weeks
21100812121,Hardware and Architecture,Scopus,Others,7,Bi-monthly,YES,12 weeks
21100820054,Hardware and Architecture,Scopus,Others,66,Bi-annually,NO,6 weeks
21100823476,Hardware and Architecture,Scopus,Others,85,Bi-annually,YES,6 weeks
21100826382,Hardware and Architecture,Scopus,Others,60,Monthly,NO,18 weeks
21100826383,Hardware and Architecture,Scopus,Others,46,Bi-annually,NO,6 weeks
21100827462,Hardware and Architecture,Scopus,Others,7,Annually,YES,4 weeks
21100828027,Hardware and Architecture,Scopus,Others,12,Quarterly,NO,10 weeks
21100829272,Hardware and Architecture,Scopus,Others,77,Quarterly,YES,10 weeks
21100836194,Hardware and Architecture,Scopus,Others,78,Bi-annually,YES,6 weeks
21100836264,Hardware and Architecture,Scopus,Others,9,Bi-monthly,NO,12 weeks
21100843325,Hardware and Architecture,Scopus,Others,24,Annually,YES,4 weeks
21100850743,Hardware and Architecture,Scopus,Others,2,Quarterly,NO,10 weeks
21100855883,Hardware and Architecture,Scopus,Others,4,Monthly,YES,18 weeks
21100881468,Hardware and Architecture,Scopus,ACM,50,Annually,NO,4 weeks
21100893766,Hardware and Architecture,Scopus,Others,63,Bi-monthly,NO,12 weeks
21112,Hardware and Architecture,Scopus,Taylor and Francis,12,Bi-annually,NO,6 weeks
22078,Hardware and Architecture,Scopus,Others,52,Annually,NO,4 weeks
22313,Hardware and Architecture,Scopus,Elsevier,61,Bi-annually,NO,6 weeks
22315,Hardware and Architecture,Scopus,Springer,80,Bi-annually,NO,6 weeks
23127,Hardware and Architecture,Scopus,ACM,83,Bi-monthly,NO,12 weeks
24162,Hardware and Architecture,Scopus,Others,10,Bi-monthly,YES,12 weeks
24208,Hardware and Architecture,Scopus,Springer,64,Quarterly,NO,10 weeks
24303,Hardware and Architecture,Scopus,Elsevier,81,Bi-monthly,NO,12 weeks
24361,Hardware and Architecture,Scopus,Springer,54,Bi-annually,NO,6 weeks
24802,Hardware and Architecture,Scopus,Others,31,Bi-annually,NO,6 weeks
24907,Hardware and Architecture,Scopus,Springer,50,Monthly,NO,18 weeks
25033,Hardware and Architecture,Scopus,IEEE,91,Quarterly,NO,10 weeks
25053,Hardware and Architecture,Scopus,IEEE,55,Monthly,NO,18 weeks
25061,Hardware and Architecture,Scopus,Elsevier,51,Monthly,NO,18 weeks
25396,Hardware and Architecture,Scopus,Springer,19,Bi-monthly,NO,12 weeks
25531,Hardware and Architecture,Scopus,IEEE,69,Monthly,NO,18 weeks
25550,Hardware and Architecture,Scopus,Others,1,Bi-monthly,NO,12 weeks
25569,Hardware and Architecture,Scopus,Springer,29,Quarterly,NO,10 weeks
25620,Hardware and Architecture,Scopus,Others,17,Quarterly,NO,10 weeks
25621,Hardware and Architecture,Scopus,Others,77,Bi-monthly,NO,12 weeks
25623,Hardware and Architecture,Scopus,Springer,73,Bi-monthly,NO,12 weeks
25626,Hardware and Architecture,Scopus,Springer,58,Monthly,NO,18 weeks
25627,Hardware and Architecture,Scopus,Springer,73,Bi-annually,NO,6 weeks
26046,Hardware and Architecture,Scopus,Others,28,Monthly,NO,18 weeks
26098,Hardware and Architecture,Scopus,IEEE,93,Annually,NO,4 weeks
26099,Hardware and Architecture,Scopus,Elsevier,99,Bi-monthly,NO,12 weeks
26131,Hardware and Architecture,Scopus,Others,37,Bi-annually,NO,6 weeks
26132,Hardware and Architecture,Scopus,Springer,49,Bi-annually,NO,6 weeks
26138,Hardware and Architecture,Scopus,Elsevier,50,Bi-annually,NO,6 weeks
26141,Hardware and Architecture,Scopus,Others,19,Bi-monthly,NO,12 weeks
26149,Hardware and Architecture,Scopus,Others,12,Quarterly,NO,10 weeks
26200,Hardware and Architecture,Scopus,IEEE,72,Monthly,NO,18 weeks
26714,Hardware and Architecture,Scopus,Others,23,Monthly,NO,18 weeks
26738,Hardware and Architecture,Scopus,Springer,43,Quarterly,NO,10 weeks
26799,Hardware and Architecture,Scopus,Elsevier,91,Bi-monthly,NO,12 weeks
27239,Hardware and Architecture,Scopus,IEEE,98,Monthly,NO,18 weeks
27275,Hardware and Architecture,Scopus,Others,21,Quarterly,NO,10 weeks
27277,Hardware and Architecture,Scopus,Others,97,Monthly,NO,18 weeks
27287,Hardware and Architecture,Scopus,Springer,78,Monthly,NO,18 weeks
27306,Hardware and Architecture,Scopus,Springer,75,Bi-annually,NO,6 weeks
28424,Hardware and Architecture,Scopus,Others,63,Quarterly,NO,10 weeks
28535,Hardware and Architecture,Scopus,Others,40,Bi-monthly,NO,12 weeks
28931,Hardware and Architecture,Scopus,Others,35,Annually,NO,4 weeks
29089,Hardware and Architecture,Scopus,Springer,39,Bi-monthly,NO,12 weeks
29112,Hardware and Architecture,Scopus,Elsevier,65,Bi-monthly,NO,12 weeks
3200147819,Hardware and Architecture,Scopus,Elsevier,84,Bi-monthly,NO,12 weeks
4700151918,Hardware and Architecture,Scopus,ACM,85,Annually,NO,4 weeks
4700152798,Hardware and Architecture,Scopus,ACM,68,Monthly,NO,18 weeks
4700152807,Hardware and Architecture,Scopus,Others,40,Monthly,NO,18 weeks
4700152858,Hardware and Architecture,Scopus,ACM,56,Quarterly,NO,10 weeks
4900152401,Hardware and Architecture,Scopus,Others,1,Bi-annually,NO,6 weeks
5200152635,Hardware and Architecture,Scopus,IEEE,74,Annually,NO,4 weeks
5800173367,Hardware and Architecture,Scopus,Others,32,Monthly,NO,18 weeks
5800179613,Hardware and Architecture,Scopus,Inderscience,11,Monthly,NO,18 weeks
6100152804,Hardware and Architecture,Scopus,Inderscience,35,Bi-annually,NO,6 weeks
6100153019,Hardware and Architecture,Scopus,Springer,59,Quarterly,NO,10 weeks
62723,Hardware and Architecture,Scopus,Others,15,Bi-annually,YES,6 weeks
800147111,Hardware and Architecture,Scopus,Springer,86,Bi-annually,NO,6 weeks
11600153433,Human-Computer Interaction,Scopus,Others,60,Bi-annually,NO,6 weeks
11900154401,Human-Computer Interaction,Scopus,Others,23,Bi-annually,NO,6 weeks
12100154405,Human-Computer Interaction,Scopus,IEEE,76,Quarterly,NO,10 weeks
12125,Human-Computer Interaction,Scopus,Taylor and Francis,57,Quarterly,NO,10 weeks
12492,Human-Computer Interaction,Scopus,Others,18,Bi-annually,NO,6 weeks
12960,Human-Computer Interaction,Scopus,Others,85,Monthly,NO,18 weeks
144702,Human-Computer Interaction,Scopus,Springer,80,Quarterly,NO,10 weeks
144797,Human-Computer Interaction,Scopus,Others,3,Annually,YES,4 weeks
144891,Human-Computer Interaction,Scopus,Taylor and Francis,10,Bi-monthly,NO,12 weeks
145523,Human-Computer Interaction,Scopus,Springer,53,Monthly,NO,18 weeks
145669,Human-Computer Interaction,Scopus,Others,65,Monthly,NO,18 weeks
145743,Human-Computer Interaction,Scopus,Others,19,Annually,NO,4 weeks
14879,Human-Computer Interaction,Scopus,Elsevier,89,Annually,NO,4 weeks
15492,Human-Computer Interaction,Scopus,Others,38,Bi-annually,NO,6 weeks
15688,Human-Computer Interaction,Scopus,Others,60,Annually,NO,4 weeks
15703,Human-Computer Interaction,Scopus,Springer,78,Quarterly,NO,10 weeks
16740,Human-Computer Interaction,Scopus,Others,6,Quarterly,NO,10 weeks
17700156101,Human-Computer Interaction,Scopus,Springer,68,Quarterly,NO,10 weeks
17954,Human-Computer Interaction,Scopus,Others,34,Annually,NO,4 weeks
18003,Human-Computer Interaction,Scopus,Taylor and Francis,43,Quarterly,NO,10 weeks
18947,Human-Computer Interaction,Scopus,Springer,90,Annually,NO,4 weeks
19300156903,Human-Computer Interaction,Scopus,Others,99,Bi-annually,NO,6 weeks
19400158708,Human-Computer Interaction,Scopus,Elsevier,58,Bi-annually,NO,6 weeks
19419,Human-Computer Interaction,Scopus,Elsevier,92,Bi-monthly,NO,12 weeks
19420,Human-Computer Interaction,Scopus,Taylor and Francis,66,Annually,NO,4 weeks
19700166503,Human-Computer Interaction,Scopus,Others,7,Monthly,NO,18 weeks
19700176047,Human-Computer Interaction,Scopus,Others,71,Monthly,NO,18 weeks
19700177034,Human-Computer Interaction,Scopus,IEEE,96,Bi-monthly,NO,12 weeks
19700177337,Human-Computer Interaction,Scopus,Springer,47,Annually,NO,4 weeks
19700182320,Human-Computer Interaction,Scopus,Others,32,Monthly,YES,18 weeks
19700186855,Human-Computer Interaction,Scopus,ACM,68,Bi-annually,NO,6 weeks
19700186865,Human-Computer Interaction,Scopus,Others,52,Quarterly,YES,10 weeks
19700186872,Human-Computer Interaction,Scopus,Others,25,Monthly,NO,18 weeks
19700200832,Human-Computer Interaction,Scopus,Springer,47,Annually,NO,4 weeks
19900191735,Human-Computer Interaction,Scopus,Others,64,Bi-monthly,NO,12 weeks
200147134,Human-Computer Interaction,Scopus,Others,45,Bi-monthly,YES,12 weeks
21100200639,Human-Computer Interaction,Scopus,Others,14,Monthly,NO,18 weeks
21100204505,Human-Computer Interaction,Scopus,Others,26,Monthly,YES,18 weeks
21100206263,Human-Computer Interaction,Scopus,Others,24,Monthly,NO,18 weeks
21100211724,Human-Computer Interaction,Scopus,Others,12,Quarterly,NO,10 weeks
21100220473,Human-Computer Interaction,Scopus,Others,28,Bi-annually,NO,6 weeks
21100228541,Human-Computer Interaction,Scopus,Elsevier,73,Monthly,NO,18 weeks
21100262320,Human-Computer Interaction,Scopus,IEEE,97,Bi-monthly,NO,12 weeks
21100274221,Human-Computer Interaction,Scopus,IEEE,98,Bi-monthly,NO,12 weeks
21100283377,Human-Computer Interaction,Scopus,Taylor and Francis,29,Monthly,NO,18 weeks
21100285028,Human-Computer Interaction,Scopus,IEEE,87,Annually,NO,4 weeks
21100301601,Human-Computer Interaction,Scopus,ACM,91,Monthly,NO,18 weeks
21100327713,Human-Computer Interaction,Scopus,Others,8,Quarterly,YES,10 weeks
21100338508,Human-Computer Interaction,Scopus,IEEE,85,Bi-monthly,NO,12 weeks
21100364916,Human-Computer Interaction,Scopus,IEEE,82,Annually,NO,4 weeks
21100440523,Human-Computer Interaction,Scopus,Others,20,Monthly,YES,18 weeks
21100781706,Human-Computer Interaction,Scopus,Others,10,Quarterly,YES,10 weeks
21100810658,Human-Computer Interaction,Scopus,Others,62,Bi-annually,YES,6 weeks
21100820602,Human-Computer Interaction,Scopus,Others,75,Bi-monthly,YES,12 weeks
21100826927,Human-Computer Interaction,Scopus,Others,33,Monthly,YES,18 weeks
21100838052,Human-Computer Interaction,Scopus,Others,5,Monthly,NO,18 weeks
21100870845,Human-Computer Interaction,Scopus,Springer,30,Bi-monthly,YES,12 weeks
21100873335,Human-Computer Interaction,Scopus,Taylor and Francis,57,Monthly,NO,18 weeks
21100886391,Human-Computer Interaction,Scopus,Others,42,Annually,NO,4 weeks
21100886426,Human-Computer Interaction,Scopus,Taylor and Francis,63,Annually,NO,4 weeks
21100890645,Human-Computer Interaction,Scopus,Others,21,Annually,NO,4 weeks
21100900379,Human-Computer Interaction,Scopus,IEEE,87,Quarterly,NO,10 weeks
21451,Human-Computer Interaction,Scopus,Others,14,Quarterly,YES,10 weeks
23616,Human-Computer Interaction,Scopus,Springer,16,Quarterly,NO,10 weeks
23715,Human-Computer Interaction,Scopus,Others,74,Quarterly,NO,10 weeks
24173,Human-Computer Interaction,Scopus,Taylor and Francis,27,Quarterly,NO,10 weeks
24305,Human-Computer Interaction,Scopus,Others,93,Bi-monthly,NO,12 weeks
25019,Human-Computer Interaction,Scopus,Taylor and Francis,79,Bi-annually,NO,6 weeks
25028,Human-Computer Interaction,Scopus,Elsevier,51,Annually,NO,4 weeks
25061,Human-Computer Interaction,Scopus,Elsevier,48,Monthly,NO,18 weeks
25547,Human-Computer Interaction,Scopus,Others,41,Quarterly,NO,10 weeks
25644,Human-Computer Interaction,Scopus,Others,36,Quarterly,NO,10 weeks
2600147401,Human-Computer Interaction,Scopus,Springer,55,Annually,NO,4 weeks
26199,Human-Computer Interaction,Scopus,ACM,81,Monthly,NO,18 weeks
26802,Human-Computer Interaction,Scopus,Springer,37,Bi-annually,NO,6 weeks
27187,Human-Computer Interaction,Scopus,Others,44,Annually,NO,4 weeks
27358,Human-Computer Interaction,Scopus,Taylor and Francis,2,Bi-annually,NO,6 weeks
27869,Human-Computer Interaction,Scopus,Others,70,Monthly,NO,18 weeks
4400151723,Human-Computer Interaction,Scopus,Others,17,Bi-monthly,YES,12 weeks
4700152632,Human-Computer Interaction,Scopus,Springer,72,Monthly,NO,18 weeks
4700152784,Human-Computer Interaction,Scopus,Others,54,Quarterly,NO,10 weeks
5100155079,Human-Computer Interaction,Scopus,Others,83,Bi-monthly,NO,12 weeks
56074,Human-Computer Interaction,Scopus,Others,11,Bi-monthly,NO,12 weeks
5800207702,Human-Computer Interaction,Scopus,Others,35,Bi-monthly,NO,12 weeks
6000153223,Human-Computer Interaction,Scopus,Others,0,Bi-annually,NO,6 weeks
9000153101,Human-Computer Interaction,Scopus,Others,94,Bi-monthly,NO,12 weeks
10700153302,Information Systems,Scopus,Inderscience,26,Bi-monthly,NO,12 weeks
110327,Information Systems,Scopus,Elsevier,77,Bi-annually,NO,6 weeks
11300153734,Information Systems,Scopus,IEEE,89,Bi-annually,NO,6 weeks
11400153310,Information Systems,Scopus,Taylor and Francis,77,Quarterly,NO,10 weeks
11400153333,Information Systems,Scopus,Springer,35,Bi-annually,NO,6 weeks
11900154401,Information Systems,Scopus,Others,32,Bi-annually,NO,6 weeks
12000154489,Information Systems,Scopus,Others,32,Monthly,NO,18 weeks
12100154406,Information Systems,Scopus,ACM,58,Annually,NO,4 weeks
12303,Information Systems,Scopus,Elsevier,95,Bi-annually,NO,6 weeks
12305,Information Systems,Scopus,Elsevier,84,Bi-monthly,NO,12 weeks
12321,Information Systems,Scopus,Others,93,Bi-annually,NO,6 weeks
12360,Information Systems,Scopus,Taylor and Francis,68,Bi-monthly,NO,12 weeks
12373,Information Systems,Scopus,Taylor and Francis,73,Quarterly,NO,10 weeks
12396,Information Systems,Scopus,Elsevier,93,Monthly,NO,18 weeks
12402,Information Systems,Scopus,Others,99,Quarterly,NO,10 weeks
12409,Information Systems,Scopus,Springer,72,Annually,NO,4 weeks
12667,Information Systems,Scopus,Others,5,Quarterly,NO,10 weeks
12689,Information Systems,Scopus,Elsevier,90,Monthly,NO,18 weeks
12709,Information Systems,Scopus,Others,39,Annually,YES,4 weeks
12794,Information Systems,Scopus,Others,50,Quarterly,NO,10 weeks
12813,Information Systems,Scopus,Others,76,Bi-annually,NO,6 weeks
12815,Information Systems,Scopus,Others,96,Bi-monthly,NO,12 weeks
12931,Information Systems,Scopus,Taylor and Francis,47,Bi-monthly,NO,12 weeks
12961,Information Systems,Scopus,Others,22,Bi-monthly,NO,12 weeks
12962,Information Systems,Scopus,Others,36,Bi-annually,NO,6 weeks
12981,Information Systems,Scopus,Others,51,Annually,NO,4 weeks
130065,Information Systems,Scopus,Others,82,Bi-annually,NO,6 weeks
130132,Information Systems,Scopus,Others,78,Quarterly,NO,10 weeks
13044,Information Systems,Scopus,ACM,76,Quarterly,NO,10 weeks
13130,Information Systems,Scopus,Springer,44,Bi-monthly,NO,12 weeks
13300154706,Information Systems,Scopus,Others,94,Monthly,NO,18 weeks
13427,Information Systems,Scopus,Others,50,Bi-annually,YES,6 weeks
13579,Information Systems,Scopus,Springer,86,Bi-monthly,NO,12 weeks
13581,Information Systems,Scopus,Others,39,Monthly,NO,18 weeks
13622,Information Systems,Scopus,ACM,70,Bi-annually,NO,6 weeks
13646,Information Systems,Scopus,Springer,80,Bi-annually,NO,6 weeks
13799,Information Systems,Scopus,Others,13,Bi-monthly,NO,12 weeks
13971,Information Systems,Scopus,Elsevier,50,Monthly,NO,18 weeks
13992,Information Systems,Scopus,Taylor and Francis,12,Bi-monthly,NO,12 weeks
14115,Information Systems,Scopus,Others,21,Monthly,NO,18 weeks
14363,Information Systems,Scopus,Taylor and Francis,25,Quarterly,NO,10 weeks
14388,Information Systems,Scopus,Elsevier,41,Quarterly,NO,10 weeks
144639,Information Systems,Scopus,Others,53,Monthly,NO,18 weeks
144815,Information Systems,Scopus,Springer,51,Monthly,NO,18 weeks
144889,Information Systems,Scopus,Taylor and Francis,78,Monthly,NO,18 weeks
14490,Information Systems,Scopus,Springer,87,Bi-annually,NO,6 weeks
144908,Information Systems,Scopus,Others,48,Bi-annually,NO,6 weeks
144912,Information Systems,Scopus,IEEE,97,Annually,NO,4 weeks
144936,Information Systems,Scopus,Springer,63,Annually,NO,4 weeks
144974,Information Systems,Scopus,Others,96,Monthly,NO,18 weeks
145035,Information Systems,Scopus,Others,1,Annually,NO,4 weeks
145041,Information Systems,Scopus,Springer,14,Annually,NO,4 weeks
145326,Information Systems,Scopus,Springer,64,Quarterly,NO,10 weeks
145356,Information Systems,Scopus,Others,14,Annually,NO,4 weeks
14773,Information Systems,Scopus,Others,2,Monthly,NO,18 weeks
15012,Information Systems,Scopus,Springer,53,Bi-annually,NO,6 weeks
15074,Information Systems,Scopus,Taylor and Francis,94,Bi-monthly,NO,12 weeks
15107,Information Systems,Scopus,IEEE,81,Bi-monthly,NO,12 weeks
15133,Information Systems,Scopus,Springer,68,Bi-annually,NO,6 weeks
15135,Information Systems,Scopus,Others,24,Annually,NO,4 weeks
15136,Information Systems,Scopus,Taylor and Francis,67,Bi-monthly,NO,12 weeks
15300154801,Information Systems,Scopus,Springer,55,Bi-annually,YES,6 weeks
15386,Information Systems,Scopus,Others,75,Monthly,NO,18 weeks
15442,Information Systems,Scopus,Taylor and Francis,57,Monthly,NO,18 weeks
15572,Information Systems,Scopus,Springer,86,Bi-monthly,NO,12 weeks
15574,Information Systems,Scopus,Others,93,Annually,NO,4 weeks
15629,Information Systems,Scopus,Others,38,Bi-annually,NO,6 weeks
15631,Information Systems,Scopus,Elsevier,97,Monthly,NO,18 weeks
15657,Information Systems,Scopus,Inderscience,8,Annually,NO,4 weeks
15688,Information Systems,Scopus,Others,66,Annually,NO,4 weeks
15700154703,Information Systems,Scopus,Inderscience,8,Quarterly,NO,10 weeks
15703,Information Systems,Scopus,Springer,79,Bi-monthly,NO,12 weeks
16004,Information Systems,Scopus,Others,17,Quarterly,NO,10 weeks
16900154710,Information Systems,Scopus,Others,37,Bi-annually,NO,6 weeks
16947,Information Systems,Scopus,Others,30,Bi-annually,NO,6 weeks
17362,Information Systems,Scopus,IEEE,92,Bi-monthly,NO,12 weeks
17543,Information Systems,Scopus,Others,44,Monthly,YES,18 weeks
17569,Information Systems,Scopus,Springer,71,Bi-monthly,NO,12 weeks
17700155805,Information Systems,Scopus,Others,30,Annually,NO,4 weeks
17700156776,Information Systems,Scopus,Inderscience,10,Monthly,NO,18 weeks
17900156721,Information Systems,Scopus,Others,13,Bi-monthly,NO,12 weeks
17956,Information Systems,Scopus,Others,89,Monthly,NO,18 weeks
18000156707,Information Systems,Scopus,Others,54,Quarterly,YES,10 weeks
18400156714,Information Systems,Scopus,Others,48,Annually,NO,4 weeks
18660,Information Systems,Scopus,Springer,80,Monthly,NO,18 weeks
18732,Information Systems,Scopus,Elsevier,89,Bi-monthly,NO,12 weeks
18997,Information Systems,Scopus,ACM,83,Bi-annually,NO,6 weeks
19266,Information Systems,Scopus,Inderscience,44,Bi-annually,NO,6 weeks
19271,Information Systems,Scopus,Springer,71,Annually,NO,4 weeks
19300156904,Information Systems,Scopus,Others,73,Bi-annually,NO,6 weeks
19309,Information Systems,Scopus,Elsevier,85,Quarterly,NO,10 weeks
19400157014,Information Systems,Scopus,ACM,54,Bi-annually,NO,6 weeks
